time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003215,-0.2938,0.2165,-0.6543,0.749
0.012495,-0.1703,0.3819,0.1304,0.438
0.037877,0.2097,0.3463,0.5937,0.719
0.046569,0.3127,0.1790,0.4321,0.563
0.065729,0.3568,0.1285,0.4068,0.556
0.089609,-0.0238,0.2222,0.3018,0.376
0.116486,0.1575,0.2024,0.4192,0.491
0.125665,0.1552,0.2183,0.4641,0.536
0.145535,0.2921,0.2387,0.3562,0.519
0.166250,0.1589,0.1985,0.0444,0.258
0.202678,0.0997,0.1229,0.0805,0.178
0.228126,-0.0264,0.2276,-0.0090,0.229
0.236360,-0.0118,0.1793,-0.0342,0.183
0.247882,0.0516,0.1224,-0.1049,0.169
0.268585,-0.0211,0.0891,-0.2487,0.265
0.292450,-0.1838,0.0817,-0.4008,0.448
0.313454,-0.1506,0.2182,0.0147,0.265
0.336210,-0.0315,-0.0041,0.1881,0.191
0.350110,-0.0705,-0.0683,-0.0672,0.119
0.370196,-0.3443,0.0020,-0.4667,0.580
0.398196,-0.2289,0.2778,-0.0394,0.362
0.412413,-0.0167,0.1161,0.5309,0.544
0.435204,0.0868,0.2422,1.0076,1.040
0.453935,0.0845,0.2252,0.7418,0.780
0.481527,-0.2426,-0.1645,-0.8931,0.940
0.502704,-0.4285,0.1779,-0.5674,0.733
0.517337,-0.3375,0.3279,-0.2058,0.514
0.535776,-0.2108,0.3771,-0.1800,0.468
0.557375,-0.1822,0.2199,-0.0749,0.295
0.585597,0.1019,0.1276,0.1287,0.208
0.596171,0.0679,0.1751,0.1931,0.269
0.616478,-0.1360,0.3942,0.6483,0.771
0.636019,0.0906,0.7466,1.0720,1.310
0.656184,0.2805,0.1944,0.7674,0.840
0.686040,-0.1733,-0.1013,-1.4041,1.418
0.697093,-0.2640,0.0377,-1.7978,1.817
0.719228,-0.3906,0.1505,-1.4330,1.493
0.737649,-0.2546,0.8229,0.1997,0.884
0.758177,-0.2985,0.6067,1.5655,1.705
0.785183,0.0438,0.2622,0.6721,0.723
0.798967,0.1260,0.1887,-0.0843,0.242
0.822333,-0.1239,0.1233,-0.2417,0.298
0.839346,0.0479,0.3600,-0.3548,0.508
0.859348,0.1514,0.1251,0.0666,0.207
0.879499,0.4375,-0.2094,0.1047,0.496
0.904160,0.6382,-0.2121,0.2480,0.717
0.919976,0.5046,-0.2547,0.0387,0.567
0.940252,0.1551,0.0088,-0.1191,0.196
0.960240,-0.1883,0.3515,-0.3291,0.517
0.980739,-0.2676,0.4996,-0.5409,0.783
1.007410,-0.4216,0.5066,-0.2716,0.713
1.021254,-0.4444,0.5183,-0.2934,0.743
1.041042,-0.5011,0.6023,-0.3603,0.862
1.061882,-0.2098,0.5737,-0.5322,0.810
1.081616,-0.0888,0.5216,-0.4797,0.714
1.101748,-0.0949,0.3432,-0.6031,0.700
1.122313,-0.0933,0.2805,0.0492,0.300
1.142326,-0.2199,0.2923,0.1469,0.394
1.163041,-0.1278,0.3858,-0.1522,0.434
1.183834,-0.0240,0.6737,-0.1952,0.702
1.213099,0.0225,0.7409,0.0984,0.748
1.223631,0.1699,0.6086,0.0896,0.638
1.243735,0.1145,0.4193,-0.0741,0.441
1.263967,0.2157,0.4500,0.0342,0.500
1.292821,0.3609,0.5000,-0.0971,0.624
1.315510,0.0911,0.7226,0.3628,0.814
1.324108,0.1538,0.8373,0.3478,0.920
1.344563,0.0064,0.9643,0.2830,1.005
1.365992,0.1957,0.9815,-0.2759,1.038
1.391395,0.0186,0.9545,-0.7936,1.241
1.411822,0.2079,1.1117,-0.6055,1.283
1.425113,0.1656,1.0748,-0.6865,1.286
1.445351,0.1183,1.0528,-0.7242,1.283
1.465545,0.2898,1.0384,-0.2623,1.109
1.486458,0.3256,0.8750,0.0415,0.935
1.507134,0.2959,0.8025,0.1471,0.868
1.525869,0.4335,0.5972,0.0923,0.744
1.546066,0.5316,0.2943,0.1782,0.633
1.566778,0.3426,0.3406,0.5344,0.720
1.586344,0.4968,0.5829,1.1481,1.380
1.606553,0.2664,0.3534,0.9386,1.038
1.626729,0.2819,0.3213,0.5954,0.733
1.646697,0.1216,0.2001,0.8409,0.873
1.666748,0.2297,0.0348,0.9066,0.936
1.702187,0.0771,0.4781,0.3284,0.585
1.717841,-0.1494,-0.0121,0.3158,0.350
1.734622,0.1110,-0.1370,0.4105,0.447
1.750575,-0.0757,0.0628,0.4522,0.463
1.768114,-0.2636,-0.1586,0.5225,0.606
1.801613,-0.0546,-0.6438,0.6350,0.906
1.817104,-0.1625,-0.4062,0.4681,0.641
1.833535,-0.2347,-0.1637,0.0293,0.288
1.850297,-0.3745,-0.2059,-0.3201,0.534
1.868614,-0.4712,-0.0248,-0.3649,0.596
1.907653,-0.5154,-0.2384,-1.2702,1.391
1.924939,-0.5318,-0.5259,-1.4012,1.588
1.933178,-0.3083,-0.7246,-1.1946,1.431
1.950132,0.1089,-0.9827,-0.5056,1.111
1.969817,0.4366,-0.8691,0.0820,0.976
2.008202,0.3019,-0.3155,0.2907,0.525
2.027345,0.0794,0.0307,-0.2980,0.310
2.033703,0.0664,0.1033,-0.4584,0.475
2.050614,0.0835,0.1861,-1.2594,1.276
2.070398,-0.0846,0.1927,-1.9184,1.930
2.105480,-0.1185,0.5350,-1.4408,1.541
2.129169,-0.1943,0.4933,-1.1318,1.250
2.133536,-0.2162,0.4727,-1.0768,1.196
2.151522,-0.2213,0.5121,-0.8000,0.975
2.171173,-0.5447,0.6635,-0.5653,1.028
2.204561,-0.5384,0.6899,-0.1375,0.886
2.228260,-0.2994,0.7536,-0.0757,0.814
2.233078,-0.2510,0.7881,-0.0984,0.833
2.253046,-0.2239,0.9112,0.2401,0.968
2.272902,-0.0748,1.0234,0.6147,1.196
2.303510,-0.1188,1.0692,0.6259,1.245
2.330719,-0.3583,0.8798,0.1868,0.968
2.350594,-0.5117,0.6370,0.3266,0.880
2.365992,-0.6033,0.5209,0.7556,1.098
2.382534,-0.6138,0.4689,1.3362,1.543
2.399808,-0.5234,0.5440,1.7748,1.929
2.419767,-0.3779,0.3748,1.4062,1.504
2.439794,0.2338,0.9038,0.3318,0.991
2.455031,0.4613,1.4350,-0.9099,1.761
2.484700,0.9861,-0.1566,0.3071,1.045
2.506056,0.7256,-0.7396,2.1906,2.423
2.515879,0.5173,-1.3616,3.4144,3.712
2.536887,1.1345,-1.8271,4.7016,5.170
2.556960,1.0669,-1.3335,2.7430,3.231
2.586709,0.2453,-1.0135,-0.8510,1.346
2.613202,-0.2479,-0.7845,-1.4645,1.680
2.631813,0.2963,-0.2976,-1.3526,1.416
2.648409,0.5259,-0.1553,-1.6300,1.720
2.664945,0.7935,-0.4454,-1.8811,2.090
2.681679,0.8452,-0.5664,-1.6349,1.926
2.703807,0.5061,-0.5990,-0.9260,1.213
2.726589,-0.0059,-0.5829,-0.2083,0.619
2.739545,-0.0876,-0.4400,-0.0469,0.451
2.760958,-0.0720,-0.3009,-0.1827,0.359
2.787707,-0.0566,-0.1541,-0.8086,0.825
2.816729,-0.2131,0.0824,-1.2813,1.302
2.830978,-0.0068,0.2496,-1.3955,1.418
2.846787,-0.0144,0.2408,-1.6374,1.655
2.863535,0.0362,0.2014,-1.6461,1.659
2.903847,0.1229,0.0977,-0.5800,0.601
2.904925,0.1229,0.0977,-0.5800,0.601
2.924022,0.1707,0.2042,-0.5275,0.591
2.942799,0.0111,0.3212,-0.6364,0.713
2.963209,-0.0474,0.2633,-0.2671,0.378
3.001707,-0.2832,-0.0737,1.5068,1.535
3.026794,0.4903,-0.0043,1.9133,1.975
3.027291,0.5192,0.1205,1.7833,1.861
3.046186,0.1605,-0.1098,1.6170,1.629
3.065319,-0.1526,-0.8462,2.2642,2.422
3.103094,-0.2103,-1.0364,4.1221,4.256
3.130484,-0.1539,-0.8469,2.1948,2.358
3.130764,-0.1539,-0.8469,2.1948,2.358
3.145972,-0.4695,-0.5556,0.3109,0.791
3.166931,-0.6288,-0.1249,-1.7139,1.830
3.200470,-1.0715,0.0049,-2.3509,2.584
3.231806,-0.6374,0.1508,-0.7587,1.002
3.238886,-0.5174,-0.0441,-0.6844,0.859
3.247486,-0.6691,-0.3637,-0.7224,1.050
3.268696,-0.8398,-1.2156,-0.7032,1.636
3.298476,0.1505,-1.2152,0.6017,1.364
3.322422,0.1995,-0.4926,0.9990,1.132
3.330137,0.0794,-0.4041,0.7827,0.884
3.350383,-0.2205,-0.2719,-0.6514,0.740
3.370355,-0.3339,-0.2060,-2.2088,2.243
3.394585,-0.4443,0.1339,-2.8665,2.904
3.413950,-0.5912,0.4137,-2.6443,2.741
3.431190,-0.5282,0.3994,-2.1554,2.255
3.451134,-0.5348,0.4363,-1.3887,1.551
3.471331,-0.5511,0.4150,-0.5100,0.858
3.494657,-0.4781,0.3155,0.1866,0.602
3.511954,-0.4999,0.3857,0.6897,0.935
3.532039,-0.4192,0.7234,1.0147,1.315
3.552664,-0.5182,0.6987,1.0092,1.332
3.572678,-0.5100,0.6901,0.9157,1.255
3.594548,-0.3131,0.4570,0.8659,1.028
3.613397,-0.5228,-0.0207,1.2358,1.342
3.633022,-0.2667,0.1637,2.2584,2.280
3.653195,0.0300,1.0326,2.2019,2.432
3.672993,-0.1782,0.3732,1.0951,1.171
3.698643,0.0886,-0.1909,1.3158,1.333
3.726345,0.7425,-0.9870,2.9362,3.185
3.743642,1.0866,-0.7468,2.9697,3.249
3.760115,0.8321,-0.6521,2.1144,2.364
3.777038,0.2673,-0.7077,0.1682,0.775
3.811958,0.0282,-0.5310,-2.0515,2.119
3.828746,0.1650,-0.3539,-1.9965,2.034
3.842438,0.2769,-0.2805,-1.8535,1.895
3.859315,0.3424,-0.4209,-1.7282,1.811
3.875769,0.5339,-0.8195,-1.5883,1.865
3.920691,0.5331,-0.8827,-0.2031,1.051
3.922105,0.4568,-0.8033,-0.0712,0.927
3.954480,0.1252,-0.1246,-0.1216,0.214
3.960584,0.0937,-0.0520,-0.3065,0.325
3.977642,-0.0188,0.1226,-1.1964,1.203
4.015267,-0.1203,0.3086,-1.8500,1.879
4.043218,0.1831,0.5006,-1.3695,1.470
4.048418,0.2020,0.5140,-1.2784,1.393
4.059181,0.2132,0.5531,-1.0961,1.246
4.079497,0.2068,0.5636,-0.8465,1.038
4.118747,0.3745,0.4121,-0.1493,0.576
4.142538,0.0582,0.5568,0.2749,0.624
4.143333,0.0582,0.5568,0.2749,0.624
4.160120,0.1815,0.7622,0.5334,0.948
4.180716,0.1154,0.7219,0.3508,0.811
4.214592,0.1135,0.2133,0.7881,0.824
4.242390,0.6719,-0.0926,1.8231,1.945
4.242834,0.6719,-0.0926,1.8231,1.945
4.261685,0.5278,0.7461,1.3348,1.618
4.282058,-0.4906,-0.2465,1.5689,1.662
4.311946,-0.0674,-0.6074,3.0004,3.062
4.339918,0.0418,-0.8316,3.0727,3.184
4.357509,0.1219,-0.2236,1.3272,1.351
4.375160,0.0009,0.0521,-0.4125,0.416
4.390815,-0.7843,-0.0101,-2.4005,2.525
4.414706,-0.9631,0.0398,-1.7971,2.039
4.434897,-0.6139,0.2188,-0.4321,0.782
4.444168,-0.6267,0.2175,-0.2794,0.720
4.464249,-0.6280,-0.4120,-0.3284,0.820
4.486630,-0.2119,-1.2045,-0.6138,1.368
4.515294,0.3879,-0.6503,0.8036,1.104
4.531524,0.3262,-0.2998,0.9558,1.053
4.551404,0.0649,-0.0482,-0.1787,0.196
4.573645,-0.1535,0.0599,-1.8173,1.825
4.596442,-0.2116,0.1496,-3.0086,3.020
4.623130,-0.1059,0.3461,-2.4220,2.449
4.641330,-0.2227,0.3485,-1.5568,1.611
4.661856,-0.3208,0.3200,-0.9663,1.067
4.684432,-0.3815,0.2095,-0.5643,0.713
4.706559,-0.3339,0.1774,0.0874,0.388
4.733450,-0.3326,0.6854,0.3436,0.836
4.734842,-0.3924,0.7156,0.2799,0.863
4.752195,-0.5967,0.8146,0.0441,1.011
4.772755,-0.5538,0.9054,0.2673,1.095
4.794833,-0.2473,0.7297,0.8799,1.169
4.821616,-0.7740,-0.2016,1.8006,1.970
4.838243,-0.5811,-0.3895,2.5398,2.634
4.860072,-0.0608,1.0000,2.4781,2.673
4.883131,-0.2375,1.1983,1.0617,1.618
4.905458,0.3431,0.0811,0.8142,0.887
4.933708,0.2022,-0.3285,1.8520,1.892
4.957974,1.2168,-0.6347,2.1416,2.544
4.958421,1.2168,-0.6347,2.1416,2.544
4.975682,1.0275,-0.4662,0.7125,1.334
5.019130,0.3485,-0.3116,-1.4935,1.565
5.020035,0.3485,-0.3116,-1.4935,1.565
5.041838,0.4367,-0.1389,-1.1130,1.204
5.060523,0.6622,-0.1175,-1.3758,1.531
5.083075,0.6664,-0.7692,-1.4835,1.799
5.105370,0.8852,-1.0047,-0.3954,1.396
5.133543,0.5463,-0.3910,0.4361,0.801
5.161935,-0.1082,-0.1999,-0.6266,0.667
5.162687,-0.1564,-0.1444,-0.9785,1.001
5.178283,-0.2555,0.0324,-1.8687,1.886
5.220742,-0.2244,0.2716,-2.5325,2.557
5.221523,-0.2244,0.2716,-2.5325,2.557
5.242301,-0.0212,0.2870,-1.8881,1.910
5.260954,0.1284,0.3488,-1.2475,1.302
5.281578,0.1962,0.1870,-0.9106,0.950
5.304476,0.4498,0.2026,-0.1928,0.530
5.330847,0.2805,0.1281,0.2239,0.381
5.357654,0.1126,0.1510,0.3645,0.410
5.369994,0.0809,0.2485,0.3038,0.401
5.392813,-0.1298,0.3246,0.7012,0.784
5.414504,0.4074,0.5553,1.3332,1.501
5.441551,0.0261,0.0215,1.9103,1.911
5.462627,0.1562,-0.1204,3.4361,3.442
5.480042,-0.0789,-0.2344,4.1302,4.138
5.502045,0.1388,-0.5776,3.5321,3.582
5.523886,0.1266,-0.3517,1.4800,1.527
5.551868,-0.2821,0.2035,-1.2511,1.299
5.552865,-0.2821,0.2035,-1.2511,1.299
5.575606,-0.5529,0.0640,-2.0745,2.148
5.591044,-0.3809,0.2936,-1.6490,1.718
5.613810,-0.7793,0.2133,-0.8156,1.148
5.642848,-0.6267,-0.7022,-0.0758,0.944
5.670005,0.1391,-0.9144,0.0332,0.926
5.670304,0.1391,-0.9144,0.0332,0.926
5.688718,0.2929,-0.7042,0.5945,0.967
5.730391,-0.1932,0.0494,-0.7302,0.757
5.731297,-0.1932,0.0494,-0.7302,0.757
5.754887,-0.3726,0.0214,-2.6890,2.715
5.770280,-0.4481,-0.0339,-3.2083,3.240
5.790818,-0.4844,0.2446,-3.2958,3.340
5.819351,-0.5298,0.5034,-2.6707,2.769
5.842128,-0.5425,0.4958,-1.6597,1.815
5.856690,-0.6957,0.4338,-1.3386,1.570
5.880970,-0.7606,0.4284,-0.5413,1.027
5.901388,-0.5432,0.6200,0.3541,0.897
5.931691,-0.2870,0.8368,1.9297,2.123
5.956878,-0.4318,0.9164,1.7745,2.043
5.957173,-0.4318,0.9164,1.7745,2.043
5.973650,-0.6695,0.5248,1.5362,1.756
6.020480,-0.2607,-0.2764,3.0065,3.030
6.022693,0.0015,-0.0502,3.0386,3.039
6.044112,0.2326,1.4249,1.9595,2.434
6.055260,0.1289,1.3067,1.2193,1.792
6.077183,0.1719,0.2879,0.8179,0.884
6.099727,0.2732,-0.1291,1.6041,1.632
6.126598,0.9689,-0.8578,2.3411,2.675
6.157129,0.6613,-0.9201,0.8853,1.438
6.157454,0.6613,-0.9201,0.8853,1.438
6.177219,0.7530,-0.8075,-0.3553,1.160
6.218765,0.6323,-0.3144,-2.5541,2.650
6.221311,0.7306,-0.2519,-2.6667,2.776
6.245297,0.9119,-0.2900,-2.4281,2.610
6.258320,0.9251,-0.5048,-1.9921,2.254
6.278951,0.6991,-0.7829,-1.0515,1.486
6.322150,-0.2153,-0.2650,-0.3877,0.517
6.322719,-0.2153,-0.2650,-0.3877,0.517
6.344665,-0.0948,-0.1078,-1.1394,1.148
6.366915,0.0208,0.2085,-1.7817,1.794
6.388636,0.0355,0.3679,-1.9300,1.965
6.412124,0.3494,0.5266,-1.4837,1.613
6.442524,0.4719,0.3948,-1.1821,1.333
6.445454,0.4439,0.3329,-1.1269,1.256
6.469563,0.4276,0.1779,-0.7710,0.899
6.481946,0.3684,0.2153,-0.5516,0.697
6.523970,0.0408,0.4136,0.4137,0.586
6.525221,0.0014,0.4322,0.5072,0.666
6.549498,-0.1890,0.4641,0.7218,0.879
6.563921,-0.2182,0.4199,0.6884,0.835
6.587919,0.4383,0.5097,0.9494,1.163
6.610260,0.3697,0.8445,1.0311,1.383
6.646484,-0.1866,-0.2584,3.4192,3.434
6.649510,-0.1866,-0.2584,3.4192,3.434
6.669508,0.2536,-0.7828,5.2962,5.360
6.685823,0.5357,-0.6569,4.1109,4.197
6.723873,-0.3656,-0.0107,-1.3595,1.408
6.749215,-0.9204,-0.0112,-2.9939,3.132
6.749604,-0.9334,0.0536,-2.8694,3.018
6.767544,-0.7565,0.3023,-1.7343,1.916
6.788717,-0.4488,0.2455,-0.4445,0.678
6.810028,-0.6056,-0.3157,-0.0005,0.683
6.842675,0.2246,-0.9995,0.2435,1.053
6.887917,0.0121,-0.2443,0.1619,0.293
6.888596,-0.0534,-0.1223,-0.1998,0.240
6.895172,-0.1502,0.0029,-0.6280,0.646
6.918849,-0.3617,0.1480,-2.1482,2.183
6.945506,-0.2576,0.1877,-2.9283,2.946
6.967613,-0.2447,0.3913,-2.0547,2.106
6.984699,-0.3456,0.3414,-1.2847,1.373
7.008570,-0.3016,0.2919,-0.8916,0.985
7.031613,-0.4035,0.3703,-0.3461,0.648
7.034274,-0.4281,0.3120,-0.2889,0.603
7.071099,-0.3318,0.6007,0.2945,0.747
7.094785,-0.3600,0.8086,0.3564,0.954
7.095219,-0.3600,0.8086,0.3564,0.954
7.116487,-0.4948,0.8581,0.6544,1.187
7.145026,-0.5057,0.6599,0.6268,1.041
7.165254,-0.8047,0.0659,0.8713,1.188
7.183943,-0.9298,-0.1437,1.3605,1.654
7.205932,-0.3317,-0.0759,2.3394,2.364
7.243556,0.3379,1.4702,0.4807,1.583
7.246319,0.2229,1.1191,0.1959,1.158
7.261092,0.5126,0.2412,-0.0144,0.567
7.275632,0.7957,0.0859,0.7373,1.088
7.329729,0.5690,-0.6033,1.2131,1.469
7.331236,0.5690,-0.6033,1.2131,1.469
7.350016,-0.0580,-0.6896,-0.2623,0.740
7.360066,0.1088,-0.5920,-0.6029,0.852
7.382309,0.1518,-0.3595,-0.6653,0.771
7.403727,0.4053,-0.0724,-1.0924,1.167
7.432536,0.4866,-0.7311,-1.6958,1.910
7.455693,0.2737,-1.0571,0.1217,1.099
7.471826,0.2152,-0.9368,1.1830,1.524
7.493557,0.1257,-0.4148,0.2448,0.498
7.517408,-0.1298,-0.2148,-1.4886,1.510
7.541118,-0.1770,0.0253,-2.3285,2.335
7.543154,-0.2026,0.1155,-2.3504,2.362
7.569251,-0.1650,0.4147,-2.0740,2.122
7.589494,0.0586,0.5254,-1.8639,1.937
7.603689,0.1711,0.5396,-1.7039,1.795
7.625916,0.1673,0.5725,-1.4284,1.548
7.653279,0.1290,0.5862,-0.7343,0.948
7.676857,0.0199,0.6177,-0.0722,0.622
7.692815,-0.0428,0.6247,0.1951,0.656
7.715895,-0.1388,0.7741,0.1532,0.801
7.749661,-0.2990,0.9206,0.3716,1.037
7.751410,-0.2990,0.9206,0.3716,1.037
7.776703,0.2674,0.4530,1.0164,1.144
7.783742,0.4834,0.1725,1.3644,1.458
7.805048,0.5054,0.1417,2.0644,2.130
7.829322,0.2393,1.2833,1.6722,2.121
7.856016,-0.4371,-0.0588,1.9019,1.952
7.869387,-0.4608,0.1152,2.0896,2.143
7.893472,-0.7290,-0.5798,2.6034,2.765
7.913906,-0.2601,-0.4997,2.0482,2.124
7.949546,-0.2184,0.0171,-1.1577,1.178
7.951158,-0.2184,0.0171,-1.1577,1.178
7.975211,-0.6000,-0.2621,-2.0130,2.117
7.986489,-0.6473,0.0853,-1.6469,1.772
8.030355,-0.7979,-0.4310,-0.7646,1.186
8.031345,-0.7584,-0.6789,-0.8341,1.316
8.051007,-0.2388,-1.0522,-1.0041,1.474
8.068473,0.2431,-0.7634,-0.5497,0.972
8.092173,0.3968,-0.2696,0.1904,0.516
8.113385,-0.0427,0.0168,0.2653,0.269
8.150311,-0.4307,0.0730,-1.4834,1.546
8.152974,-0.4732,0.0812,-1.7798,1.843
8.175790,-0.4089,0.1728,-2.5311,2.570
8.202065,-0.3378,0.5008,-2.2301,2.311
8.223953,-0.4567,0.5715,-1.3246,1.513
8.249523,-0.4233,0.6569,-0.2313,0.815
8.273603,-0.3431,0.8668,0.2424,0.963
8.273952,-0.3431,0.8668,0.2424,0.963
8.291029,-0.4348,0.9410,0.1836,1.053
8.311796,-0.4161,0.8275,0.5739,1.090
8.345514,-0.2007,0.6687,1.2970,1.473
8.363841,-0.4373,-0.2901,1.7271,1.805
8.377529,-0.3723,-0.6032,2.3790,2.482
8.400411,0.5104,0.3331,2.6455,2.715
8.421826,0.0930,0.7606,0.8724,1.161
8.458709,0.4868,0.0718,2.0898,2.147
8.460189,0.5783,-0.1616,2.3963,2.470
8.474376,0.9626,-0.5723,2.8099,3.025
8.495125,1.6127,-0.4532,2.7830,3.248
8.543870,0.5143,-0.5870,-0.5303,0.944
8.545715,0.4780,-0.5924,-0.5756,0.954
8.571867,0.5223,-0.4425,-0.9144,1.142
8.576887,0.5299,-0.3752,-1.0265,1.215
8.599774,0.5983,-0.4591,-1.6600,1.823
8.622333,0.4429,-0.9154,-1.1931,1.568
8.648630,0.2396,-0.9776,-0.1670,1.020
8.672260,-0.1173,-0.5300,-0.5738,0.790
8.688689,-0.3506,-0.2250,-1.4067,1.467
8.711291,-0.3171,0.2946,-2.4815,2.519
8.732643,-0.3581,0.6035,-2.8407,2.926
8.767432,-0.3578,0.6535,-2.1949,2.318
8.770189,-0.2737,0.6258,-2.0577,2.168
8.791362,0.0803,0.5161,-1.3453,1.443
8.799971,0.1795,0.4555,-1.0363,1.146
8.822527,0.2172,0.2831,-0.2431,0.432
8.847594,0.0893,0.3091,0.2442,0.404
8.870231,0.1523,0.4455,0.2856,0.551
8.887154,0.1076,0.5653,0.2053,0.611
8.911427,-0.0264,0.7099,-0.2101,0.741
8.932553,-0.1660,0.5809,0.1379,0.620
8.966701,0.3104,0.2588,1.4810,1.535
8.968616,0.3104,0.2588,1.4810,1.535
8.989729,0.1985,0.8754,1.6158,1.848
9.003755,-0.1222,0.3446,1.6152,1.656
9.046792,-0.2681,-0.6272,3.7213,3.783
9.050312,-0.1931,-0.7629,3.8908,3.970
9.066173,0.1559,-0.7045,3.3309,3.408
9.087253,-0.1948,0.1164,0.7311,0.766
9.110771,-0.3981,0.1640,-1.6073,1.664
9.132169,-0.5850,-0.0209,-1.8322,1.923
9.167798,-0.5355,0.2588,-0.6192,0.859
9.170324,-0.5653,0.1442,-0.4900,0.762
9.191853,-0.4256,-0.6545,-0.0087,0.781
9.207498,-0.0412,-0.8012,0.1993,0.827
9.245295,0.3131,-0.6354,-0.4736,0.852
9.272886,0.0529,-0.2743,-1.3139,1.343
9.273374,-0.0228,-0.2482,-1.4844,1.505
9.289662,-0.0839,-0.0626,-1.9074,1.910
9.310146,-0.1688,0.0560,-2.1810,2.188
9.330682,-0.1510,0.2629,-2.1219,2.143
9.361960,-0.2406,0.4272,-1.7318,1.800
9.406083,-0.3226,0.4962,-0.1891,0.621
9.406341,-0.3226,0.4962,-0.1891,0.621
9.419433,-0.3229,0.5058,0.3129,0.677
9.445042,-0.3037,0.7513,0.8996,1.211
9.466794,-0.3551,0.8264,0.7367,1.163
9.484375,-0.3416,0.8192,0.6398,1.094
9.507819,-0.2212,0.7892,0.7201,1.091
9.528128,-0.5310,-0.0743,1.2046,1.319
9.559821,-0.1440,0.6245,1.6353,1.756
9.561451,-0.1440,0.6245,1.6353,1.756
9.580406,-0.1886,1.0554,1.1618,1.581
9.595405,0.2215,0.3701,1.1670,1.244
9.615996,0.6660,0.1313,1.8592,1.979
9.643717,1.4876,-0.6361,2.9079,3.328
9.664248,1.5392,-0.5222,2.4124,2.909
9.683117,0.6611,-0.3098,0.3327,0.802
9.704732,0.2657,-0.4925,-0.8992,1.059
9.729300,0.3005,-0.3799,-0.9063,1.028
9.758767,0.3177,0.0111,-0.8401,0.898
9.761367,0.3177,0.0111,-0.8401,0.898
9.783374,0.3103,-0.6729,-1.6173,1.779
9.798023,0.1353,-1.1449,-1.5978,1.970
9.843433,0.3921,-0.7254,0.2591,0.864
9.844443,0.3921,-0.7254,0.2591,0.864
9.873582,-0.1575,-0.2615,-1.5342,1.564
9.881766,-0.3829,-0.1103,-2.2512,2.286
9.904220,-0.3042,0.1076,-2.9709,2.988
9.926452,-0.2890,0.3141,-2.7859,2.818
